product_id,sku,name,brand,variant,category,origin,weight_kg,price_eur,in_stock,rating,num_reviews,is_food,calories_per_100g,protein_g_per_100g,sugar_g_per_100g,fat_g_per_100g,carbs_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g
6159,SKU-006159,GoldenCrust Croissant Vegan,GoldenCrust,Vegan,Bakery & Bread,Poland,1.23,9.98,Yes,2.6,1123,Yes,227.6,5.1,4.4,5.5,2.7,1.1,498.0
6160,SKU-006160,TreatStreet Pretzels Sugar Free,TreatStreet,Sugar Free,Snacks & Confectionery,Spain,0.65,8.84,No,4.6,3205,Yes,453.4,6.9,21.0,44.4,3.2,0.0,628.0
6161,SKU-006161,DeskMate Desk Organizer Original,DeskMate,Original,Stationery & Office,Brazil,1.99,15.77,Yes,4.0,3206,No,,,,,,,
6162,SKU-006162,NaturePick Papaya Multipack,NaturePick,Multipack,Fruits & Vegetables,Italy,0.64,1.2,Yes,4.7,1093,Yes,68.5,3.2,10.3,0.3,7.9,3.2,1127.0
6163,SKU-006163,PantryPro Basil Family Pack,PantryPro,Family Pack,Pantry & Dry Goods,New Zealand,1.6,28.43,Yes,3.5,3912,Yes,380.9,20.8,36.4,8.1,29.5,6.0,771.0
6164,SKU-006164,FrostBite Popsicles Low Fat,FrostBite,Low Fat,Frozen Foods,Japan,2.27,19.8,No,2.9,1718,Yes,117.1,4.8,17.3,10.7,0.1,0.1,439.0
6165,SKU-006165,HomeCook Maple Syrup Deluxe,HomeCook,Deluxe,Pantry & Dry Goods,India,3.27,12.27,Yes,5.0,4441,Yes,371.9,8.9,24.0,43.4,3.4,2.9,1020.0
6166,SKU-006166,ScribblePro Stapler Original,ScribblePro,Original,Stationery & Office,Greece,0.16,18.32,Yes,4.1,3166,No,,,,,,,
6167,SKU-006167,RadiantSelf Q-Tips Classic,RadiantSelf,Classic,Personal Care & Beauty,New Zealand,0.56,24.13,Yes,4.3,33,No,,,,,,,
6168,SKU-006168,VerdantVale Skim Milk Deluxe,VerdantVale,Deluxe,Dairy & Eggs,Poland,0.67,2.92,Yes,3.5,2936,Yes,354.0,3.0,2.2,2.7,3.3,0.5,377.0
6169,SKU-006169,HomePure Candles Original,HomePure,Original,Household & Cleaning,Italy,3.11,4.18,No,4.2,219,No,,,,,,,
6170,SKU-006170,FreshBaked White Bread Economy,FreshBaked,Economy,Bakery & Bread,Germany,1.23,5.52,Yes,3.1,3392,Yes,298.3,6.3,7.3,13.4,35.8,3.0,210.0
6171,SKU-006171,FlowDrink Almond Milk Latte Mini,FlowDrink,Mini,Beverages,Canada,0.42,0.73,Yes,3.9,3921,Yes,76.5,4.3,0.2,2.0,6.5,2.4,1054.0
6172,SKU-006172,VitalCare Blood Pressure Monitor High Protein,VitalCare,High Protein,Health & Pharmacy,Brazil,0.02,13.32,Yes,2.9,2898,No,,,,,,,
6173,SKU-006173,FrostBite Frozen Salmon Vegan,FrostBite,Vegan,Frozen Foods,France,2.43,34.02,No,3.6,1468,Yes,216.6,7.8,6.7,4.9,4.6,3.6,28.0
6174,SKU-006174,CrunchTime Fruit Roll-Up Economy,CrunchTime,Economy,Snacks & Confectionery,India,0.1,1.16,Yes,3.0,2052,Yes,343.7,17.7,34.7,10.2,31.6,5.5,1021.0
6175,SKU-006175,QuickFreeze Frozen Salmon Value Pack,QuickFreeze,Value Pack,Frozen Foods,Germany,1.08,7.73,Yes,4.9,3282,Yes,177.4,16.1,1.0,14.0,1.2,0.1,620.0
6176,SKU-006176,DeskMate Sticky Notes Value Pack,DeskMate,Value Pack,Stationery & Office,Germany,1.78,20.17,No,2.9,3866,No,,,,,,,
6177,SKU-006177,TreatStreet Gummy Bears Vegan,TreatStreet,Vegan,Snacks & Confectionery,India,0.27,3.67,Yes,4.2,2404,Yes,520.7,14.0,9.2,54.6,3.7,1.2,520.0
6178,SKU-006178,ChillFoods Frozen Onion Rings Reduced Sugar,ChillFoods,Reduced Sugar,Frozen Foods,Canada,0.53,5.82,Yes,4.3,1849,Yes,128.0,8.4,12.2,2.5,3.8,2.1,1140.0
6179,SKU-006179,FrostBite Frozen Chicken Nuggets Classic,FrostBite,Classic,Frozen Foods,Greece,1.09,10.86,Yes,3.5,2066,Yes,131.7,15.6,7.7,18.2,3.5,2.1,532.0
6180,SKU-006180,HealthPlus First Aid Kit Organic,HealthPlus,Organic,Health & Pharmacy,New Zealand,0.69,79.47,No,5.0,4570,No,,,,,,,
6181,SKU-006181,OrganicGrove Blackberry Extra Large,OrganicGrove,Extra Large,Fruits & Vegetables,Canada,4.88,11.53,Yes,3.2,3278,Yes,59.6,4.0,3.2,1.3,5.8,1.6,856.0
6182,SKU-006182,ArtisanLoaf Muffin Light,ArtisanLoaf,Light,Bakery & Bread,Spain,0.96,5.11,Yes,3.4,2739,Yes,394.5,8.6,6.3,6.9,36.1,0.2,502.0
6183,SKU-006183,NaturalPantry Brown Sugar Premium,NaturalPantry,Premium,Pantry & Dry Goods,Japan,3.27,47.39,Yes,3.7,4233,Yes,325.4,0.5,68.8,96.3,3.6,2.6,245.0
6184,SKU-006184,DairyPure Whole Milk Family Pack,DairyPure,Family Pack,Dairy & Eggs,Colombia,1.36,21.44,Yes,4.9,3360,Yes,224.9,3.2,0.9,12.3,7.9,1.1,963.0
6185,SKU-006185,HomeCook Baking Soda Sugar Free,HomeCook,Sugar Free,Pantry & Dry Goods,Poland,4.57,103.93,Yes,3.7,3111,Yes,693.9,13.6,68.1,57.9,27.0,7.5,654.0
6186,SKU-006186,PantryPro Fusilli Vegan,PantryPro,Vegan,Pantry & Dry Goods,New Zealand,1.05,4.73,No,4.5,347,Yes,310.7,24.9,30.8,48.5,0.1,0.1,846.0
6187,SKU-006187,PowerCell Flash Drive Light,PowerCell,Light,Electronics & Batteries,Mexico,0.74,34.59,Yes,2.7,498,No,,,,,,,
6188,SKU-006188,OfficeElite Stapler Reduced Sugar,OfficeElite,Reduced Sugar,Stationery & Office,Poland,0.88,5.56,Yes,4.2,4931,No,,,,,,,
6189,SKU-006189,GlowCare Toothpaste Light,GlowCare,Light,Personal Care & Beauty,UK,0.42,15.0,Yes,3.0,2308,No,,,,,,,
6190,SKU-006190,GoldenEgg Eggs (Organic) Classic,GoldenEgg,Classic,Dairy & Eggs,USA,1.92,7.99,Yes,2.7,4967,Yes,364.7,12.7,1.7,20.4,8.0,6.9,1069.0
6191,SKU-006191,CleanSweep Sponges Spicy,CleanSweep,Spicy,Household & Cleaning,France,3.18,12.71,Yes,4.8,4488,No,,,,,,,
6192,SKU-006192,OrganicGrove Broccoli Multipack,OrganicGrove,Multipack,Fruits & Vegetables,Spain,4.89,28.8,Yes,3.3,2819,Yes,74.9,3.6,14.6,0.7,12.0,7.0,1048.0
6193,SKU-006193,CleanSweep Storage Containers Natural,CleanSweep,Natural,Household & Cleaning,USA,1.64,18.4,Yes,3.3,2628,No,,,,,,,
6194,SKU-006194,BrewMasters Sparkling Lemonade Vegan,BrewMasters,Vegan,Beverages,UK,1.16,6.54,Yes,4.7,1554,Yes,37.7,1.1,2.2,1.0,5.3,1.2,645.0
6195,SKU-006195,PetPerfect Cat Litter Gluten Free,PetPerfect,Gluten Free,Pet Supplies,Peru,9.1,14.62,Yes,4.1,1881,No,,,,,,,
6196,SKU-006196,GreenLeaf Radish Vegan,GreenLeaf,Vegan,Fruits & Vegetables,Italy,3.36,4.95,Yes,2.9,4679,Yes,28.5,1.7,7.8,0.5,4.2,2.4,319.0
6197,SKU-006197,QuickFreeze Frozen Mixed Vegetables Sugar Free,QuickFreeze,Sugar Free,Frozen Foods,Australia,0.81,8.33,Yes,2.8,2290,Yes,238.3,4.2,18.2,10.1,18.1,4.8,162.0
6198,SKU-006198,OceanFresh Mussels Vegan,OceanFresh,Vegan,Meat & Seafood,Colombia,1.59,17.64,Yes,2.9,1109,Yes,227.1,23.2,0.1,15.6,2.7,1.7,999.0
6199,SKU-006199,HealthPlus Cough Syrup Deluxe,HealthPlus,Deluxe,Health & Pharmacy,Mexico,0.95,60.89,Yes,3.3,837,No,,,,,,,
6200,SKU-006200,FreshFarm Leek Original,FreshFarm,Original,Fruits & Vegetables,Germany,1.55,2.54,Yes,4.0,2811,Yes,77.1,2.9,2.4,0.7,1.8,1.7,794.0
6201,SKU-006201,FurFriends Pet Toothbrush Classic,FurFriends,Classic,Pet Supplies,Mexico,8.16,35.0,Yes,3.5,4499,No,,,,,,,
6202,SKU-006202,FreshBaked Cinnamon Roll Natural,FreshBaked,Natural,Bakery & Bread,New Zealand,0.41,4.39,Yes,3.6,4773,Yes,292.7,6.2,2.4,11.6,2.1,0.3,741.0
6203,SKU-006203,NaturePick Turnip Reduced Sugar,NaturePick,Reduced Sugar,Fruits & Vegetables,Australia,3.84,4.67,Yes,2.8,1326,Yes,78.5,1.4,2.5,1.1,2.5,0.4,578.0
6204,SKU-006204,NaturePet Dry Dog Food Premium,NaturePet,Premium,Pet Supplies,India,1.22,36.79,Yes,4.0,1558,No,,,,,,,
6205,SKU-006205,BakeryCraft Danish Pastry Natural,BakeryCraft,Natural,Bakery & Bread,Mexico,0.79,2.65,Yes,3.8,832,Yes,251.4,7.7,20.9,18.8,6.6,2.5,383.0
6206,SKU-006206,GlobalTable Baking Powder Extra Large,GlobalTable,Extra Large,Pantry & Dry Goods,Thailand,0.76,10.1,Yes,2.8,670,Yes,277.7,13.7,25.2,63.8,1.4,1.0,208.0
6207,SKU-006207,NaturePick Cauliflower Classic,NaturePick,Classic,Fruits & Vegetables,India,4.13,15.93,Yes,4.1,3487,Yes,71.4,3.7,10.2,0.3,2.5,0.5,522.0
6208,SKU-006208,PaperCraft Tape Deluxe,PaperCraft,Deluxe,Stationery & Office,France,0.49,14.78,Yes,3.3,4445,No,,,,,,,
6209,SKU-006209,FreshFarm Turnip Multipack,FreshFarm,Multipack,Fruits & Vegetables,South Africa,2.91,6.5,Yes,4.1,4898,Yes,65.1,3.0,5.8,0.3,3.2,1.9,45.0
6210,SKU-006210,OrganicGrove Sweet Potato Economy,OrganicGrove,Economy,Fruits & Vegetables,Australia,3.95,11.21,Yes,3.1,3328,Yes,70.8,1.6,7.7,0.2,15.2,5.8,452.0
6211,SKU-006211,OrganicGrove Apple Organic,OrganicGrove,Organic,Fruits & Vegetables,Japan,4.4,25.12,Yes,3.2,4969,Yes,21.4,2.2,2.4,1.2,0.3,0.0,570.0
6212,SKU-006212,NaturBeauty Q-Tips Premium,NaturBeauty,Premium,Personal Care & Beauty,New Zealand,0.44,11.05,No,3.0,4348,No,,,,,,,
6213,SKU-006213,NutraNat Antiseptic Cream Classic,NutraNat,Classic,Health & Pharmacy,Colombia,0.4,47.12,Yes,2.6,4385,No,,,,,,,
6214,SKU-006214,GlowCare Eye Cream Organic,GlowCare,Organic,Personal Care & Beauty,Italy,0.33,19.49,Yes,4.7,40,No,,,,,,,
6215,SKU-006215,NaturePick Banana Classic,NaturePick,Classic,Fruits & Vegetables,Poland,3.07,10.17,Yes,4.4,1614,Yes,43.9,2.5,4.9,1.1,0.0,0.0,646.0
6216,SKU-006216,DeskMate Desk Organizer Natural,DeskMate,Natural,Stationery & Office,South Africa,0.18,14.26,Yes,4.5,4458,No,,,,,,,
6217,SKU-006217,VerdantVale Halloumi Deluxe,VerdantVale,Deluxe,Dairy & Eggs,France,1.63,28.0,Yes,2.5,1873,Yes,217.4,15.5,2.0,24.7,2.8,2.6,490.0
6218,SKU-006218,SnackHouse Fig Bars Gluten Free,SnackHouse,Gluten Free,Snacks & Confectionery,India,0.76,5.29,Yes,4.7,3637,Yes,344.0,2.1,40.7,31.1,11.1,4.0,1113.0
6219,SKU-006219,TreatStreet Potato Chips Classic,TreatStreet,Classic,Snacks & Confectionery,South Africa,0.49,4.73,Yes,4.6,2487,Yes,340.2,7.2,7.8,34.3,0.3,0.1,1058.0
6220,SKU-006220,TreatStreet Dates High Protein,TreatStreet,High Protein,Snacks & Confectionery,France,0.87,12.8,Yes,2.6,881,Yes,317.8,18.9,17.2,47.8,2.8,2.2,68.0
6221,SKU-006221,WheatWorks Focaccia Mini,WheatWorks,Mini,Bakery & Bread,USA,0.98,2.67,Yes,3.6,2853,Yes,394.8,7.4,17.7,18.6,19.0,6.1,369.0
6222,SKU-006222,CleanSweep Bleach Value Pack,CleanSweep,Value Pack,Household & Cleaning,Poland,4.96,19.94,No,2.7,3121,No,,,,,,,
6223,SKU-006223,IceCraft Frozen Beef Burgers Value Pack,IceCraft,Value Pack,Frozen Foods,Japan,1.77,21.15,Yes,3.9,4626,Yes,264.5,4.5,9.3,10.2,10.7,1.2,527.0
6224,SKU-006224,PureSip Chamomile Tea Gluten Free,PureSip,Gluten Free,Beverages,New Zealand,1.42,8.91,Yes,3.1,540,Yes,8.1,4.0,1.3,0.4,3.1,2.7,469.0
6225,SKU-006225,HappyPaws Cat Treats Light,HappyPaws,Light,Pet Supplies,Mexico,4.78,42.92,No,4.8,414,No,,,,,,,
6226,SKU-006226,MunchCo Granola Bar Natural,MunchCo,Natural,Snacks & Confectionery,France,0.75,5.43,Yes,2.6,4365,Yes,543.3,2.0,35.7,21.1,72.4,3.2,572.0
6227,SKU-006227,NaturalPantry Black Pepper Low Fat,NaturalPantry,Low Fat,Pantry & Dry Goods,Mexico,4.46,42.26,Yes,4.8,4850,Yes,326.7,16.7,1.3,14.1,21.9,6.7,680.0
6228,SKU-006228,PowerCell Flash Drive High Protein,PowerCell,High Protein,Electronics & Batteries,Peru,1.1,15.16,No,3.9,4073,No,,,,,,,
6229,SKU-006229,VerdantVale Cheddar Cheese Organic,VerdantVale,Organic,Dairy & Eggs,India,0.35,6.72,Yes,4.0,4569,Yes,325.9,14.1,0.9,25.7,6.4,2.8,319.0
6230,SKU-006230,OrganicGrove Turnip Spicy,OrganicGrove,Spicy,Fruits & Vegetables,Thailand,4.22,5.29,Yes,3.0,3379,Yes,75.8,2.1,1.5,0.2,1.0,0.1,940.0
6231,SKU-006231,EcoClean Sponges Low Fat,EcoClean,Low Fat,Household & Cleaning,South Africa,3.27,7.76,No,3.7,3621,No,,,,,,,
6232,SKU-006232,GoldenCrust Croissant Original,GoldenCrust,Original,Bakery & Bread,USA,1.15,10.09,Yes,4.2,599,Yes,334.3,5.6,7.1,7.9,12.9,1.0,1056.0
6233,SKU-006233,DeskMate Ballpoint Pen High Protein,DeskMate,High Protein,Stationery & Office,USA,0.28,4.61,Yes,3.4,3096,No,,,,,,,
6234,SKU-006234,VitalCare Throat Lozenges Light,VitalCare,Light,Health & Pharmacy,New Zealand,0.33,23.69,Yes,4.3,254,No,,,,,,,
6235,SKU-006235,FreshBaked Pretzel Low Fat,FreshBaked,Low Fat,Bakery & Bread,Thailand,0.28,0.95,Yes,4.1,1237,Yes,365.2,8.8,6.1,15.4,14.3,8.6,311.0
6236,SKU-006236,BabyBliss Baby Formula High Protein,BabyBliss,High Protein,Baby & Toddler,UK,0.7,9.79,No,3.4,4528,No,,,,,,,
6237,SKU-006237,PureTouch Face Mask Natural,PureTouch,Natural,Personal Care & Beauty,Spain,0.39,13.67,Yes,4.4,4040,No,,,,,,,
6238,SKU-006238,OceanFresh Haddock Natural,OceanFresh,Natural,Meat & Seafood,France,2.22,41.47,No,3.5,4087,Yes,288.5,21.0,0.1,14.3,6.0,1.7,1148.0
6239,SKU-006239,FrozenFresh Frozen French Fries Premium,FrozenFresh,Premium,Frozen Foods,Mexico,1.73,22.13,Yes,4.8,3608,Yes,71.5,2.3,6.0,18.4,2.1,1.5,101.0
6240,SKU-006240,PantryPro Fusilli Classic,PantryPro,Classic,Pantry & Dry Goods,Canada,1.23,26.21,Yes,5.0,2628,Yes,42.1,5.0,71.7,18.7,0.0,0.0,880.0
6241,SKU-006241,FreshFarm Bell Pepper Gluten Free,FreshFarm,Gluten Free,Fruits & Vegetables,Italy,1.13,3.17,Yes,4.6,960,Yes,81.7,2.7,7.6,0.3,5.1,4.6,792.0
6242,SKU-006242,TreatStreet Pistachios Low Fat,TreatStreet,Low Fat,Snacks & Confectionery,USA,0.25,7.38,Yes,4.1,1156,Yes,342.5,3.5,53.9,50.4,0.7,0.3,91.0
6243,SKU-006243,FreshHome Washing-Up Liquid Low Fat,FreshHome,Low Fat,Household & Cleaning,Netherlands,4.08,3.21,Yes,3.1,4731,No,,,,,,,
6244,SKU-006244,PantryPro Baking Powder Light,PantryPro,Light,Pantry & Dry Goods,Germany,3.95,68.9,Yes,3.0,4106,Yes,838.1,7.7,62.0,59.6,20.6,9.0,785.0
6245,SKU-006245,OceanFresh Tilapia Gluten Free,OceanFresh,Gluten Free,Meat & Seafood,Australia,2.7,13.72,Yes,3.8,2940,Yes,226.6,19.2,0.7,3.5,20.9,5.8,717.0
6246,SKU-006246,GoldenCrust White Bread Spicy,GoldenCrust,Spicy,Bakery & Bread,UK,1.25,5.51,Yes,3.9,4363,Yes,268.8,6.4,18.7,1.1,55.2,9.9,325.0
6247,SKU-006247,DeskMate Staples Spicy,DeskMate,Spicy,Stationery & Office,Canada,0.47,15.23,No,4.6,2746,No,,,,,,,
6248,SKU-006248,HealthPlus First Aid Kit Deluxe,HealthPlus,Deluxe,Health & Pharmacy,Italy,0.85,8.67,Yes,2.8,4652,No,,,,,,,
6249,SKU-006249,CreamyFarm Mascarpone Reduced Sugar,CreamyFarm,Reduced Sugar,Dairy & Eggs,Peru,1.02,14.16,No,4.7,4012,Yes,267.5,21.6,2.0,17.7,3.8,1.7,1050.0
6250,SKU-006250,QuickFreeze Frozen Burritos Low Fat,QuickFreeze,Low Fat,Frozen Foods,Colombia,2.42,9.99,Yes,2.6,4863,Yes,248.3,7.5,10.9,9.2,10.2,0.1,584.0
6251,SKU-006251,NaturalPantry Cumin Low Fat,NaturalPantry,Low Fat,Pantry & Dry Goods,India,3.17,41.17,Yes,3.3,1509,Yes,866.5,16.3,75.2,19.4,25.3,3.3,1017.0
6252,SKU-006252,WellLife Multivitamin Natural,WellLife,Natural,Health & Pharmacy,USA,0.52,43.11,Yes,2.9,3833,No,,,,,,,
6253,SKU-006253,PureSip Cranberry Juice Original,PureSip,Original,Beverages,India,1.87,7.63,Yes,3.1,4164,Yes,10.1,0.3,6.0,1.7,4.9,0.2,424.0
6254,SKU-006254,FrozenFresh Frozen Ravioli Organic,FrozenFresh,Organic,Frozen Foods,Germany,0.31,3.41,Yes,2.6,3805,Yes,212.7,13.8,19.3,13.4,8.8,5.3,188.0
6255,SKU-006255,KitchenEssentials Quinoa Extra Large,KitchenEssentials,Extra Large,Pantry & Dry Goods,Thailand,3.91,96.26,Yes,2.8,1692,Yes,624.9,11.8,69.3,45.0,9.2,4.6,1050.0
6256,SKU-006256,VerdantVale Heavy Cream Low Fat,VerdantVale,Low Fat,Dairy & Eggs,Netherlands,1.82,33.85,Yes,2.9,2982,Yes,343.6,5.3,2.2,7.0,36.6,7.9,791.0
6257,SKU-006257,MeadowMeats Octopus Family Pack,MeadowMeats,Family Pack,Meat & Seafood,Mexico,0.84,10.06,Yes,3.5,2320,Yes,136.3,20.7,1.0,20.3,0.8,0.6,305.0
6258,SKU-006258,KitchenEssentials Penne Gluten Free,KitchenEssentials,Gluten Free,Pantry & Dry Goods,USA,3.32,56.04,Yes,4.7,1160,Yes,831.5,9.1,21.1,74.4,20.7,5.4,203.0
6259,SKU-006259,NaturalPantry Oregano Gluten Free,NaturalPantry,Gluten Free,Pantry & Dry Goods,Australia,1.6,10.17,No,2.6,870,Yes,448.3,23.8,8.9,26.3,26.9,1.4,25.0
6260,SKU-006260,NaturBeauty Face Mask Low Fat,NaturBeauty,Low Fat,Personal Care & Beauty,Greece,0.96,13.38,Yes,2.9,3511,No,,,,,,,
6261,SKU-006261,PantryPro Black Pepper Value Pack,PantryPro,Value Pack,Pantry & Dry Goods,India,0.32,6.59,Yes,2.5,1810,Yes,53.1,18.8,70.6,4.4,2.2,1.7,1088.0
6262,SKU-006262,FreshHome Aluminum Foil Classic,FreshHome,Classic,Household & Cleaning,UK,1.09,11.86,Yes,3.0,582,No,,,,,,,
6263,SKU-006263,PureTouch Q-Tips Extra Large,PureTouch,Extra Large,Personal Care & Beauty,USA,0.7,12.54,Yes,4.5,2324,No,,,,,,,
6264,SKU-006264,ArtisanLoaf Donut Gluten Free,ArtisanLoaf,Gluten Free,Bakery & Bread,Mexico,0.89,10.46,Yes,4.5,4574,Yes,331.0,4.6,22.2,18.6,17.2,1.3,838.0
6265,SKU-006265,VitalCare Nasal Spray High Protein,VitalCare,High Protein,Health & Pharmacy,UK,0.53,7.32,Yes,4.0,810,No,,,,,,,
6266,SKU-006266,TailWag Dog Shampoo Mini,TailWag,Mini,Pet Supplies,Poland,2.6,19.84,Yes,2.9,789,No,,,,,,,
6267,SKU-006267,ClearSpring Root Beer Family Pack,ClearSpring,Family Pack,Beverages,Mexico,0.61,5.45,Yes,3.1,1200,Yes,39.6,0.9,4.7,0.3,1.2,0.5,66.0
6268,SKU-006268,GlobalTable Chicken Broth Family Pack,GlobalTable,Family Pack,Pantry & Dry Goods,Brazil,0.7,9.72,No,3.2,2800,Yes,866.8,17.3,23.2,85.5,0.5,0.3,87.0
6269,SKU-006269,DairyPure Parmesan Gluten Free,DairyPure,Gluten Free,Dairy & Eggs,Poland,1.25,11.18,Yes,2.9,3011,Yes,41.0,24.5,3.2,10.4,4.2,1.5,363.0
6270,SKU-006270,RefreshCo Green Tea Family Pack,RefreshCo,Family Pack,Beverages,South Africa,1.49,3.9,Yes,2.5,211,Yes,22.1,4.7,5.6,1.9,0.9,0.5,973.0
6271,SKU-006271,WheatWorks Ciabatta Sugar Free,WheatWorks,Sugar Free,Bakery & Bread,Spain,1.41,9.96,Yes,3.3,86,Yes,300.6,5.9,23.5,7.7,1.3,0.9,652.0
6272,SKU-006272,SunHarvest Tomato Economy,SunHarvest,Economy,Fruits & Vegetables,Brazil,2.16,2.9,Yes,2.7,728,Yes,89.4,2.0,1.8,0.9,1.4,0.2,132.0
6273,SKU-006273,HomeCook Rigatoni Gluten Free,HomeCook,Gluten Free,Pantry & Dry Goods,Canada,4.3,83.48,Yes,2.8,8,Yes,299.2,1.9,25.2,25.9,10.2,9.8,341.0
6274,SKU-006274,FreshFarm Blueberry Spicy,FreshFarm,Spicy,Fruits & Vegetables,Canada,3.49,2.94,Yes,4.8,2416,Yes,23.9,1.6,7.0,0.8,2.3,1.6,373.0
6275,SKU-006275,ScribblePro Highlighters Low Fat,ScribblePro,Low Fat,Stationery & Office,Mexico,0.83,4.06,Yes,3.4,4929,No,,,,,,,
6276,SKU-006276,HomeCook Coconut Milk Family Pack,HomeCook,Family Pack,Pantry & Dry Goods,Italy,2.47,19.11,Yes,2.7,1501,Yes,845.1,12.1,56.5,91.1,1.4,1.2,415.0
6277,SKU-006277,LittleOnes Baby Shampoo Organic,LittleOnes,Organic,Baby & Toddler,Peru,0.11,32.3,Yes,4.5,94,No,,,,,,,
6278,SKU-006278,FreshFarm Beetroot Multipack,FreshFarm,Multipack,Fruits & Vegetables,South Africa,3.66,8.25,Yes,2.9,2890,Yes,41.9,3.3,6.5,0.5,3.0,1.6,894.0
6279,SKU-006279,HealthPlus Plasters Family Pack,HealthPlus,Family Pack,Health & Pharmacy,South Africa,0.82,53.01,Yes,3.6,3022,No,,,,,,,
6280,SKU-006280,EcoClean Aluminum Foil Premium,EcoClean,Premium,Household & Cleaning,UK,4.62,17.28,Yes,3.4,4941,No,,,,,,,
6281,SKU-006281,KitchenEssentials Soy Sauce Natural,KitchenEssentials,Natural,Pantry & Dry Goods,Italy,3.45,21.46,Yes,3.8,2579,Yes,473.9,15.7,40.1,84.2,3.1,1.6,997.0
6282,SKU-006282,OfficeElite Ruler Mini,OfficeElite,Mini,Stationery & Office,Peru,1.01,12.54,Yes,2.7,1987,No,,,,,,,
6283,SKU-006283,NaturalPantry Sugar Extra Large,NaturalPantry,Extra Large,Pantry & Dry Goods,Poland,4.13,42.44,Yes,4.2,4187,Yes,187.4,22.4,66.9,73.5,1.2,0.7,1146.0
6284,SKU-006284,OceanFresh Shrimp Economy,OceanFresh,Economy,Meat & Seafood,Spain,0.98,26.15,No,3.1,550,Yes,282.8,23.8,0.2,5.6,32.8,2.5,208.0
6285,SKU-006285,TechReady 9V Battery Low Fat,TechReady,Low Fat,Electronics & Batteries,Japan,0.06,4.52,Yes,2.7,4179,No,,,,,,,
6286,SKU-006286,WriteRight Folder Gluten Free,WriteRight,Gluten Free,Stationery & Office,Peru,0.49,9.29,Yes,3.8,55,No,,,,,,,
6287,SKU-006287,VerdantVale Almond Milk Multipack,VerdantVale,Multipack,Dairy & Eggs,South Africa,1.14,12.88,Yes,2.5,588,Yes,205.6,22.8,1.3,28.3,0.1,0.0,1070.0
6288,SKU-006288,HomePure Cling Wrap Reduced Sugar,HomePure,Reduced Sugar,Household & Cleaning,Mexico,4.31,4.46,No,4.0,2040,No,,,,,,,
6289,SKU-006289,KitchenEssentials Ketchup Gluten Free,KitchenEssentials,Gluten Free,Pantry & Dry Goods,Brazil,4.98,61.82,Yes,4.7,4563,Yes,694.7,24.9,11.9,98.2,3.1,0.2,890.0
6290,SKU-006290,ScribblePro Eraser Original,ScribblePro,Original,Stationery & Office,UK,1.16,20.56,Yes,3.7,1956,No,,,,,,,
6291,SKU-006291,CrunchTime Chocolate Bar Natural,CrunchTime,Natural,Snacks & Confectionery,Canada,0.92,20.8,Yes,5.0,4829,Yes,421.4,8.4,22.3,16.4,57.1,8.9,420.0
6292,SKU-006292,HomeCook Coconut Milk High Protein,HomeCook,High Protein,Pantry & Dry Goods,Spain,0.5,10.86,Yes,4.3,369,Yes,78.2,11.6,37.2,0.7,5.0,3.6,687.0
6293,SKU-006293,WriteRight Envelope Natural,WriteRight,Natural,Stationery & Office,Italy,0.77,12.93,Yes,5.0,323,No,,,,,,,
6294,SKU-006294,RefreshCo Cranberry Juice Sugar Free,RefreshCo,Sugar Free,Beverages,Brazil,1.19,9.05,No,4.8,1714,Yes,13.5,0.5,4.2,1.8,2.3,1.5,384.0
6295,SKU-006295,OrganicGrove Leek Family Pack,OrganicGrove,Family Pack,Fruits & Vegetables,Netherlands,1.96,4.62,Yes,4.2,4861,Yes,60.3,2.1,5.9,0.9,7.7,3.5,736.0
6296,SKU-006296,FreshFarm Blackberry Sugar Free,FreshFarm,Sugar Free,Fruits & Vegetables,Netherlands,3.42,19.72,Yes,4.3,3503,Yes,88.2,1.9,8.1,0.9,9.3,0.5,800.0
6297,SKU-006297,ClearSpring Iced Tea Original,ClearSpring,Original,Beverages,USA,0.84,3.0,Yes,3.2,3358,Yes,38.5,2.8,5.8,0.6,2.2,0.3,733.0
6298,SKU-006298,FreshMeadow Halloumi Economy,FreshMeadow,Economy,Dairy & Eggs,UK,0.4,1.15,Yes,3.7,1387,Yes,173.1,14.3,0.9,28.5,1.9,1.4,624.0
6299,SKU-006299,GlobalTable Black Pepper Sugar Free,GlobalTable,Sugar Free,Pantry & Dry Goods,UK,1.47,4.95,Yes,4.6,1853,Yes,671.6,0.2,43.8,85.6,1.0,0.9,1153.0
6300,SKU-006300,TailWag Dog Leash Spicy,TailWag,Spicy,Pet Supplies,Japan,2.91,5.82,No,3.9,118,No,,,,,,,
6301,SKU-006301,ChillFoods Frozen Beef Burgers Family Pack,ChillFoods,Family Pack,Frozen Foods,USA,1.71,24.19,Yes,3.8,1851,Yes,149.2,14.4,5.0,15.8,3.8,2.0,102.0
6302,SKU-006302,GentleStart Diapers (S) Premium,GentleStart,Premium,Baby & Toddler,Australia,2.03,20.34,Yes,3.4,3337,No,,,,,,,
6303,SKU-006303,LittleOnes Diapers (M) Premium,LittleOnes,Premium,Baby & Toddler,Mexico,2.38,32.15,Yes,3.9,948,No,,,,,,,
